报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,stock_code
20190331,149069266.47,149069266.47,,,,,,177149223.27,146539363.41,,,,,,,,,1248102.94,1436447.59,16836418.77,11846708.32,-123288.74,,,91659233.41,-577394.33,,,,2020029.36,,,,119111.62,-317264.51,,,,65401153.08,40000.0,,1209946.55,,64231206.53,1431369.19,,62799837.34,62799837.34,,63851421.98,,-1051584.64,,,,,,,,,,,,,,,,,,,,62799837.34,63851421.98,-1051584.64,0.127,0.127,定期报告,未审计,20200425,CNY,合并期末,2020-03-13T09:00:40,002333
20181231,1102974424.76,1102974424.76,,,,,,1204342379.32,1037098151.44,,,,,,,,,9440499.32,13471975.68,84059351.01,60585344.46,-312942.59,59950.09,,468948.9,-2548468.35,,,,,,,,5705770.13,-64513448.04,,,252151.85,-159454531.72,727759.77,,1991619.26,,-160718391.21,-2520266.7,,-158198124.51,-158198124.51,,-153115697.85,,-5082426.66,,,,,,,,,,,,,,,,,,,,-158198124.51,-153115697.85,-5082426.66,-0.3046,-0.3046,定期报告,是,20200411,CNY,合并期末,2020-03-13T09:00:40,002333
20180930,787552543.09,787552543.09,,,,,,863698829.95,740477762.7,,,,,,,,,6531696.09,10618830.28,59563839.61,46852894.85,-346193.58,,,989332.39,-1144871.45,,,,,,,,4996123.87,2237998.98,,,-538068.69,-68460900.31,503023.52,,575229.08,,-68533105.87,1458010.34,,-69991116.21,-69991116.21,,-66218838.43,,-3772277.78,,,,,,,,,,,,,,,,,,,,-69991116.21,-66218838.43,-3772277.78,-0.1318,-0.1318,定期报告,未审计,20191026,CNY,合并期末,2020-03-13T09:00:40,002333
20180630,502445240.28,502445240.28,,,,,,549359268.9,469328311.46,,,,,,,,,4290052.92,7022215.76,39439901.76,29464207.21,-185420.21,,,407273.24,-1144796.46,,,,,,,,1431251.92,1685819.5,,,-286093.23,-43675777.19,442494.32,,558182.34,,-43791465.21,2647461.24,,-46438926.45,-46438926.45,,-43952844.79,,-2486081.66,,,,,,,,,,,,,,,,,,,,-46438926.45,-43952844.79,-2486081.66,-0.09,-0.09,定期报告,未审计,20190823,CNY,合并期末,2020-03-13T09:00:40,002333
20180331,212099201.3,212099201.3,,,,,,241004883.5,203747027.83,,,,,,,,,1852918.11,2908249.96,18352502.51,14890300.42,-97102.92,,,30009.78,-792696.2,,,,,,,,480509.37,,,,,-28395163.05,1182701.8,,200054.86,,-27412516.11,1843538.28,,-29256054.39,-29256054.39,,-27904207.21,,-1351847.18,,,,,,,,,,,,,,,,,,,,-29256054.39,-27904207.21,-1351847.18,-0.056,-0.056,定期报告,未审计,20190430,CNY,合并期末,2020-03-13T09:00:40,002333
20171231,1032480739.29,1032480739.29,,,,,,1109456260.24,945055534.66,,,,,,,,,8029317.82,11123170.39,83529133.43,59637038.81,-752484.61,18463.52,,4691505.57,-1798669.48,,,,,,,,3636711.37,,,,-2543170.39,-71190474.4,43303623.08,,170004.08,,-28056855.4,12461416.55,,-40518271.95,-40518271.95,,-38956921.14,,-1561350.81,,,,,,,,,,,,,,,,,,,,-40518271.95,-38956921.14,-1561350.81,-0.078,-0.078,定期报告,是,20190430,CNY,合并期末,2020-03-13T09:00:40,002333
20170930,752328085.71,752328085.71,,,,,,792738493.69,680569430.55,,,,,,,,,5736746.19,7833838.26,58770360.98,42450967.49,-725885.73,,,1589145.62,-4025536.0,,,,,,,,2316356.32,,,,-54158.89,-36559064.93,34085901.57,,191578.52,54158.89,-2664741.88,9437440.61,,-12102182.49,-12102182.49,,-12102182.49,,,,,,,,,,,,,,,,,,,,,,-12102182.49,-12102182.49,,-0.0241,-0.0241,定期报告,未审计,20181024,CNY,合并期末,2020-03-13T09:00:40,002333
20170630,485536662.2,485536662.2,,,,,,514844228.72,442432927.2,,,,,,,,,3714785.08,,42941480.89,27661952.03,-475665.52,,,3211303.21,-1240930.71,,,,,,,,361584.43,,,,-35261.43,-25769940.31,26286597.08,,76724.76,30890.35,439932.01,5712920.14,,-5272988.13,-5272988.13,,-5272988.13,,,,,,,,,,,,,,,,,,,,,,-5272988.13,-5272988.13,,-0.01,-0.01,定期报告,未审计,20180825,CNY,合并期末,2020-03-13T09:00:40,002333
20170331,214577478.66,214577478.66,,,,,,228005517.4,199713350.06,,,,,,,,,1254100.25,,17830274.71,13775539.8,-2966956.08,,,-920736.16,-920736.16,,,,,,,,281320.7,,,,,-14067454.2,4364588.04,,39918.05,23918.05,-9742784.21,1051451.65,,-10794235.86,-10794235.86,,-10794235.86,,,,,,,,,,,,,,,,,,,,,,-10794235.86,-10794235.86,,-0.0215,-0.0215,定期报告,未审计,20180428,CNY,合并期末,2020-03-13T09:00:40,002333
20161231,977172460.43,977172460.43,,,,,,1011808933.16,863508311.42,,,,,,,,,6034621.64,,83675847.22,56362630.8,-1365881.14,,,-2934329.77,-6598139.34,,,,,,,,,,,,153391481.86,115820679.36,80933379.42,153754156.12,458970.75,362674.26,196295088.03,55473053.26,,140822034.77,140822034.77,,140822034.77,,,,,,,,,,,,,,,,,,,,,,140822034.77,140822034.77,,0.2802,0.2802,定期报告,是,20180428,CNY,合并期末,2020-03-13T09:00:40,002333
20160930,734261246.21,734261246.21,,,,,,745950899.81,647421511.98,,,,,,,,,2493033.82,,62379411.07,39486804.58,-3682285.99,,,-3356241.2,-3356241.2,,,,,,,,,,,,,-15045894.8,205566566.55,,335402.93,156978.87,190185268.82,52783598.31,,137401670.51,,,137401670.51,,,,,,,,,,,,,,,,,,,,,,137401670.51,137401670.51,,0.2734,0.2734,定期报告,未审计,20171031,CNY,合并期末,2020-03-13T09:00:40,002333
20160630,484389368.6,484389368.6,,,,,,488686341.68,425577322.81,,,,,,,,,1372899.51,,39633625.32,26890316.69,-2484595.21,,,-1833106.26,-1833106.26,,,,,,,,,,,,,-6130079.34,204787437.77,155280193.39,309268.93,124841.59,198348089.5,52998568.48,,145349521.02,,,145349521.02,,,,,,,,,,,,,,,,,,,,,,145349521.02,145349521.02,,0.29,0.29,定期报告,未审计,20170826,CNY,合并期末,2020-03-13T09:00:40,002333
20160331,198973809.98,198973809.98,,,,,,203127460.52,178271155.02,,,,,,,,,261198.41,,14664475.56,13124944.62,-839829.84,,,-753602.64,-753602.64,,,,,,,,,,,,,-4907253.18,480000.25,,116510.77,107220.97,-4543763.7,-65617.63,,-4478146.07,,,-4478146.07,,,,,,,,,,,,,,,,,,,,,,-4478146.07,-4478146.07,,-0.02,-0.02,定期报告,未审计,20170427,CNY,合并期末,2020-03-13T09:00:40,002333
20151231,1080167412.47,1080167412.47,,,,,,1116987929.99,978664305.15,,,,,,,,,3694210.42,,82055933.8,56823543.86,-6724149.09,,,-2564180.38,,,,,633975.0,,,,,,,,,-38750722.9,281336184.51,247169487.12,992392.58,516592.57,241593069.03,35465917.18,,206127151.85,,,206127151.85,-24983411.12,,,,,,,,,,,,,,,,,,,,,206127151.85,206127151.85,,0.41,0.41,其他,是,20170427,CNY,合并期末,2020-03-13T09:00:40,002333
20150930,790173599.16,790173599.16,,,,,,816931859.33,721170248.79,,,,,,,,,2747920.21,,57147848.9,41406178.08,-5540336.65,,,-1505722.0,,,,,245225.0,,,,,,,,,-28018757.17,140071591.26,,111629.33,78086.7,111941204.76,20848228.71,,91092976.05,,,91092976.05,-16557560.09,,,,,,,,,,,,,,,,,,,,,91092976.05,91092976.05,,0.1813,0.1813,定期报告,未审计,20161029,CNY,合并期末,2020-03-13T09:00:40,002333
20150630,510722699.23,510722699.23,,,,,,532001439.11,469130233.34,,,,,,,,,1613792.31,,37791977.7,27911928.1,-4446492.34,,,-777658.0,,,,,59975.0,,,,,,,,,-21996422.88,140106939.3,139248041.3,48587.74,48587.74,118061928.68,20307264.81,,97754663.87,,,97754663.87,,,,,,,,,,,,,,,,,,,,,,97754663.87,97754663.87,,0.19,0.19,定期报告,未审计,20160729,CNY,合并期末,2020-03-13T09:00:40,002333
20150331,211831364.71,211831364.71,,,,,,228065978.03,198175147.02,,,,,,,,,426985.11,,17982497.62,14014068.03,-2532719.75,,,-457714.0,,,,,622150.0,,,,,,,,,-16070177.32,420000.0,,12622.58,12622.58,-15662799.9,129629.97,,-15792429.87,,,-15792429.87,-6867145.34,,,,,,,,,,,,,,,,,,,,,-15792429.87,-15792429.87,,-0.06,-0.06,定期报告,未审计,20160425,CNY,合并期末,2020-03-13T09:00:40,002333
20141231,1080319622.01,1080319622.01,,,,,,1014728210.01,900016102.11,,,,,,,,,2480614.62,,65822803.81,52759010.25,-6350320.78,,,-172198.0,,,,,-488050.0,,,,,,,,,64931164.0,530536.07,233434.19,407632.57,235845.07,65054067.5,11348259.24,,53705808.26,,,53705808.26,-3538885.54,,,,,,,,,,,,,,,,,,,,,53705808.26,53705808.26,,0.21,0.21,定期报告,是,20160425,CNY,合并期末,2020-03-13T09:00:40,002333
20140930,785275655.42,785275655.42,,,,,,730096496.19,641270782.24,,,,,,,,,1466936.41,,44693903.55,47503670.52,-4838796.53,,,-266786.0,,,,,341575.0,,,,,,,,,55253948.23,508886.07,,242248.58,71971.09,55520585.72,9662641.66,,45857944.06,,,45857944.06,869278.18,,,,,,,,,,,,,,,,,,,,,45857944.06,45857944.06,,0.18,0.18,定期报告,未审计,20151031,CNY,合并期末,2020-03-13T09:00:40,002333
20140630,508352057.8,508352057.8,,,,,,468975656.29,411915576.39,,,,,,,,,216479.85,,28173200.5,32020557.29,-3350157.74,,,-628786.0,,,,,96300.0,,,,,,,,,38843915.51,252909.89,,16295.43,16087.54,39080529.97,6828140.25,,32252389.72,,,32252389.72,,,,,,,,,,,,,,,,,,,,,,32252389.72,32252389.72,,0.13,0.13,定期报告,未审计,20150804,CNY,合并期末,2020-03-13T09:00:40,002333
20140331,207157208.07,207157208.07,,,,,,195811861.88,171296977.27,,,,,,,,,16882.11,,10932807.17,15298354.16,-1733158.83,,,-255784.0,,,,,-585025.0,,,,,,,,,10504537.19,184448.89,,9509.79,4106.67,10679476.29,2051904.07,,8627572.22,,,8627572.22,459754.27,,,,,,,,,,,,,,,,,,,,,8627572.22,8627572.22,,0.03,0.03,定期报告,未审计,20150422,CNY,合并期末,2020-03-13T09:00:40,002333
20131231,1064445174.71,1064445174.71,,,,,,962703465.43,862550317.15,,,,,,,,,4287486.19,,67096862.18,39299124.04,-10540215.75,,,-692455.0,,,,,-111450.0,,,,,,,,,100937804.28,2132599.54,,630209.38,221134.22,102440194.44,15779154.29,,86661040.15,,,86661040.15,7590191.95,,,,,,,,,,,,,,,,,,,,,86661040.15,86661040.15,,0.34,0.34,定期报告,是,20150422,CNY,合并期末,2020-03-13T09:00:40,002333
20130930,792193324.8,792193324.8,,,,,,709360887.69,638347915.64,,,,,,,,,2022750.06,,48541974.55,28896056.27,-8447808.83,,,-486570.0,,,,,-203775.0,,,,,,,,,82142092.11,1120950.57,,197408.92,66427.59,83065633.76,13974349.01,,69091284.75,,,69091284.75,4768937.87,,,,,,,,,,,,,,,,,,,,,69091284.75,69091284.75,,0.27,0.27,定期报告,未审计,20141022,CNY,合并期末,2020-03-13T09:00:40,002333
20130630,513764580.09,513764580.09,,,,,,460102517.68,411584036.1,,,,,,,,,1542898.41,,32561245.47,20168433.63,-5754095.93,,,-364115.0,,,,,-360450.0,,,,,,,,,52937497.41,873750.57,,24384.62,16315.99,53786863.36,8864838.35,,44922025.01,,,44922025.01,,,,,,,,,,,,,,,,,,,,,,44922025.01,44922025.01,,0.18,0.18,定期报告,未审计,20140828,CNY,合并期末,2020-03-13T09:00:40,002333
20130331,203436573.69,203436573.69,,,,,,186298283.87,165573860.55,,,,,,,,,256598.3,,15036987.68,8962704.98,-3531867.64,,,-121675.0,,,,,-357725.0,,,,,,,,,16658889.82,332550.57,,25331.88,,16966108.51,3008030.15,,13958078.36,,,13958078.36,2051830.96,,,,,,,,,,,,,,,,,,,,,13958078.36,13958078.36,,0.06,0.06,定期报告,未审计,20140426,CNY,合并期末,2020-03-13T09:00:40,002333
20121231,1138647851.3,1138647851.3,,,,,,1039098954.55,945964855.43,,,,,,,,,4394221.89,,62197443.05,40665808.27,-14266394.65,,,-631530.0,,,,,84725.0,,,,,,,,,99002091.75,1501767.0,,603111.84,134898.24,99900746.91,15473865.97,,84426880.94,,,84426880.94,1520882.99,,,,,,,,,,,,,,,,,,,,,84426880.94,84426880.94,,0.33,0.33,定期报告,是,20140426,CNY,合并期末,2020-03-13T09:00:40,002333
20120930,843121705.37,843121705.37,,,,,,767888492.8,705082627.14,,,,,,,,,3132497.06,,40912840.37,29187683.28,-10448973.83,,,-301750.0,,,,,-88250.0,,,,,,,,,74843212.57,1433767.0,,402058.23,98844.63,75874921.34,12283706.13,,63591215.21,,,63591215.21,1784686.15,,,,,,,,,,,,,,,,,,,,,63591215.21,63591215.21,,0.25,0.25,定期报告,未审计,20131025,CNY,合并期末,2020-03-13T09:00:40,002333
20120630,520439761.67,520439761.67,,,,,,474256114.38,433444436.77,,,,,,,,,1969704.63,,28149242.17,18452493.15,-7781581.12,,,-128360.0,,,,,-361650.0,,,,,,,,,45693637.29,270800.4,,262326.25,89257.05,45702111.44,7245744.68,,38456366.76,,,38456366.76,,,,,,,,,,,,,,,,,,,,,,38456366.76,38456366.76,,0.15,0.15,定期报告,未审计,20130829,CNY,合并期末,2020-03-13T09:00:40,002333
20120331,216921999.45,216921999.45,,,,,,197839865.26,181079486.53,,,,,,,,,577217.94,,11958934.04,8664863.51,-4440636.76,,,-45960.0,,,,,91175.0,,,,,,,,,19127349.19,108000.4,,35896.2,,19199453.39,3265629.52,,15933823.87,,,15933823.87,,,,,,,,,,,,,,,,,,,,,,15933823.87,15933823.87,,0.06,0.06,定期报告,未审计,20130422,CNY,合并期末,2020-03-13T09:00:40,002333
20111231,1104988534.84,1104988534.84,,,,,,1001893469.89,920753086.15,,,,,,,,,5047742.75,,63218174.47,35012279.77,-22146110.87,,,127845.0,,,,,-383450.0,,,,,,,,,102839459.95,629390.01,,954099.51,17067.65,102514750.45,15520093.19,,86994657.26,,,86994657.26,-1139131.0,,,,,,,,,,,,,,,,,,,,,86994657.26,86994657.26,,0.35,0.35,定期报告,是,20130422,CNY,合并期末,2020-03-13T09:00:40,002333
20110930,820228193.26,820228193.26,,,,,,740275111.13,681303499.54,,,,,,,,,3834827.15,,43913039.99,24880844.78,-13657100.33,,,388520.0,,,,,-410600.0,,,,,,,,,79931002.13,592665.01,,435867.1,16094.84,80087800.04,12324223.18,,67763576.86,,,67763576.86,1362058.15,0.0,,,,,,,,,,,,,,,,,,,,67763576.86,67763576.86,,0.27,0.27,定期报告,未审计,20121024,CNY,合并期末,2020-03-13T09:00:40,002333
20110630,507748280.15,507748280.15,,,,,,458530868.73,420825073.48,,,,,,,,,2410601.89,,28284948.0,15687015.68,-8676770.32,,,196215.0,,,,,-254425.0,,,,,,,,,49159201.42,523375.01,,282757.06,,49399819.37,7556927.78,,41842891.59,,,41842891.59,,,,,,,,,,,,,,,,,,,,,,41842891.59,41842891.59,,0.17,0.17,定期报告,是,20120731,CNY,合并期末,2020-03-13T09:00:40,002333
20110331,198017825.5,198017825.5,,,,,,180420250.3,165093290.13,,,,,,,,,873968.92,,11106182.94,6962333.37,-3615525.06,,,134110.0,,,,,-253525.0,,,,,,,,,17478160.2,92848.0,,139589.06,,17431419.14,2715699.21,,14715719.93,,,14715719.93,,,,,,,,,,,,,,,,,,,,,,14715719.93,14715719.93,,0.06,0.06,定期报告,未审计,20120420,CNY,合并期末,2020-03-13T09:00:40,002333
20101231,963797025.57,963797025.57,,,,,,882660141.01,794030423.12,,,,,,,,,806337.12,,59185927.98,36989985.7,-8392752.04,,,267090.0,,,,,264250.0,,,,,,,,,81668224.56,2564015.63,,5681754.02,4355944.87,78550486.17,12324138.03,,66226348.14,,,66226348.14,,,,,,,,,,,,,,,,,,,,,,66226348.14,66226348.14,,0.26,0.26,定期报告,是,20120420,CNY,合并期末,2020-03-13T09:00:40,002333
20100930,709997052.86,709997052.86,,,,,,651221531.54,587225970.47,,,,,,,,,371354.47,,43238690.96,26512053.62,-6126537.98,,,141430.0,,,,,211250.0,,,,,,,,,59128201.32,1524951.33,,976382.95,309882.95,59676769.7,9627334.71,,50049434.99,,,50049434.99,,,,,,,,,,,,,,,,,,,,,,50049434.99,50049434.99,,0.2,0.2,定期报告,未审计,20111026,CNY,合并期末,2020-03-13T09:00:40,002333
20100630,436181044.07,436181044.07,,,,,,400704294.85,359174973.93,,,,,,,,,224335.09,,26283188.36,18570436.9,-3548639.43,,,34440.0,,,,,4925.0,,,,,,,,,35516114.22,477451.33,,168000.0,,35825565.55,5372409.54,,30453156.01,,,30453156.01,,,,,,,,,,,,,,,,,,,,,,30453156.01,30453156.01,,0.12,0.12,定期报告,未审计,20110818,CNY,合并期末,2020-03-13T09:00:40,002333
20100331,180549887.78,180549887.78,,,,,,171714494.88,149056621.82,,,,,,,,,66745.92,,10455343.04,11646636.84,489147.26,,,,,,,,,,,,,,,,,8835392.9,402451.33,,68000.0,,9169844.23,1436667.22,,7733177.01,,,7733177.01,,,,,,,,,,,,,,,,,,,,,,7733177.01,7733177.01,,0.03,0.03,定期报告,未审计,20110421,CNY,合并期末,2020-03-13T09:00:40,002333
20091231,934634234.86,934634234.86,,,,,,818492036.58,713577747.51,,,,,,,,,456372.09,,59799774.56,39780475.63,4993459.02,,,108530.0,,,,,315625.0,,,,,,,,,116566353.28,634530.82,,3444411.38,1760757.88,113756472.72,14098096.06,,99658376.66,,,99658376.66,,,,,,,,,,,,,,,,,,,,,,99658376.66,99658376.66,,0.53,0.53,定期报告,是,20110216,CNY,合并期末,2020-03-13T09:00:40,002333
20090930,714309336.11,714309336.11,,,,,,615947849.83,546131957.52,,,,,,,,,366619.67,,42108227.34,23315015.73,4142012.99,,,108530.0,,,,,315625.0,,,,,,,,,98785641.28,515453.45,,2038435.92,1157197.91,97262658.81,12447671.22,,84814987.59,,,84814987.59,,,,,,,,,,,,,,,,,,,,,,84814987.59,84814987.59,,0.45,0.45,定期报告,未审计,20101023,CNY,合并期末,2020-03-13T09:00:40,002333
20090630,404846328.78,404846328.78,,,,,,343884196.07,298578257.03,,,,,,,,,233526.33,,26737491.84,15572007.13,2878897.16,,,108530.0,,,,,315625.0,,,,,,,,,61386287.71,330253.45,,1657935.92,1152282.42,60058605.24,7452927.47,,52605677.77,,,52605677.77,,,,,,,,,,,,,,,,,,,,,,52605677.77,52605677.77,,0.45,0.45,定期报告,是,20100819,CNY,合并期末,2020-03-13T09:00:40,002333
20090331,158191502.18,158191502.18,,,,,,138370160.95,116746635.88,,,,,,,,,94362.36,,11237075.85,9019169.18,1388901.1,,,171900.0,,,,,637925.0,,,,,,,,,20631166.23,284253.45,,149653.5,,20765766.18,2682291.67,,18083474.51,,,18083474.51,,,,,,,,,,,,,,,,,,,,,,18083474.51,18083474.51,,0.15,0.15,定期报告,未审计,20100415,CNY,合并期末,2020-03-13T09:00:40,002333
20081231,812711785.88,812711785.88,,,,,,748083468.37,652347612.47,,,,,,,,,361267.33,,51792777.79,33219457.75,10567440.81,,,-655780.0,,,,,-315625.0,,,,,,,,,63656912.51,2404208.35,,2843527.96,812283.14,63217592.9,8102873.2,,55114719.7,,,55114719.7,,,,,,,,,,,,,,,,,,,,,,55114719.7,55114719.7,,0.47,,定期报告,是,20100415,CNY,合并期末,2020-03-13T09:00:40,002333
20080930,617629628.35,617629628.35,,,,,,569738327.79,498575098.46,,,,,,,,,282160.11,,35468345.99,27217980.0,8399831.01,,,,,,,,,,,,,,,,,47891300.56,1827203.35,,2996839.01,,46721664.9,6944693.59,,39776971.31,,,39776971.31,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,招股说明书/意向书,未审计,20100111,CNY,合并期末,2020-03-13T09:00:40,002333
20071231,785831398.18,785831398.18,,,,,,724374911.78,646381371.46,,,,,,,,,224637.59,,34849278.91,25514593.79,9570229.99,,,,,,,,,,,,,,,,,61456486.4,1542098.25,,2805971.72,,60192612.93,7487662.16,,52704950.77,,,52704950.77,,,,,,,,,,,,,,,,,,,,,,52704950.77,52704950.77,,0.45,,招股说明书/意向书,是,20091218,CNY,合并期末,2020-03-13T09:00:40,002333
20061231,652262791.23,652262791.23,,,,,,620092961.0,567997139.74,,,,,,,,,145724.88,,25843003.27,18716343.38,7372043.46,,,,,,,,,,,,,,,,,32169830.23,5924086.93,,2387844.01,,35706073.15,-105210.69,,35811283.84,,,35811283.84,,,,,,,,,,,,,,,,,,,,,,35811283.84,35811283.84,,0.31,,招股说明书/意向书,是,20091218,CNY,合并期末,2020-03-13T09:00:40,002333
20250930,772321104.35,772321104.35,,,,,,762081507.97,696722906.4,,,,,,,,,6980684.09,26381680.32,5819162.43,23624172.53,2552902.2,2971009.96,,6683388.42,,,,,60301546.67,,,,12113521.7,-2402585.15,-5915232.77,,,81020235.25,42001.13,,77829.91,,80984406.47,7236862.26,,73747544.21,73747544.21,,73851508.35,,-103964.14,,,,,,,,,,,,,,,,,,,,73747544.21,73851508.35,-103964.14,0.62,0.62,定期报告,未审计,20251025,CNY,合并期末,2025-10-24T13:42:15,300877
20250630,522087548.62,522087548.62,,,,,,514522315.45,476437219.1,,,,,,,,,4836488.48,16481148.92,3985255.75,11156845.23,1625357.97,1927627.71,,4564115.2,,,,,3227792.56,,,,3038895.46,-1809441.28,-1597288.01,,,14989307.1,26000.07,,70716.91,,14944590.26,-371676.08,,15316266.34,15316266.34,,15420216.98,,-103950.64,,,,,,,,,,,,,,,,,,,,15316266.34,15420216.98,-103950.64,0.13,0.13,定期报告,未审计,20250827,CNY,合并期末,2025-08-26T12:38:08,300877
20250331,254045728.44,254045728.44,,,,,,253597244.12,234912147.51,,,,,,,,,2568822.17,8573698.55,2000460.08,4898678.36,643437.45,932728.9,,5146361.78,,,,,1879849.29,,,,1713784.62,-1483659.1,-5067421.12,,,2637399.79,23000.0,,70716.91,,2589682.88,-811576.33,,3401259.21,3401259.21,,3493333.03,,-92073.82,,,,,,,,,,,,,,,,,,,,3401259.21,3493333.03,-92073.82,0.03,0.03,定期报告,未审计,20250426,CNY,合并期末,2025-04-25T11:14:17,300877
20241231,1032407610.55,1032407610.55,,,,,,1024853042.11,949537868.57,,,,,,,,,7199144.46,32938154.21,9498906.16,22071662.0,3607306.71,4742416.7,,22933653.74,,,,,-4121887.31,,,,11343207.13,-7237796.13,-734737.21,,598.36,29737607.02,116786.68,,15139.18,,29839254.52,-1088183.85,,30927438.37,30927438.37,,30938800.13,,-11361.76,,,,,,,,,,,,,,,,,,,,30927438.37,30938800.13,-11361.76,0.26,0.26,定期报告,是,20250426,CNY,合并期末,2025-04-25T11:14:17,300877
20240930,772123217.43,772123217.43,,,,,,763847323.59,705033704.55,,,,,,,,,5384947.41,28664930.62,6124959.92,15628983.14,3009797.95,3554806.43,,6971273.45,,,,,-7455658.76,,,,8341100.93,-1190181.16,-6755555.33,,,8186872.97,116586.68,,139.18,,8303320.47,-4267892.54,,12571213.01,12571213.01,,12630840.18,,-59627.17,,,,,,,,,,,,,,,,,,,,12571213.01,12630840.18,-59627.17,0.11,0.11,定期报告,未审计,20251025,CNY,合并期末,2024-10-24T10:42:05,300877
20240630,503131261.12,503131261.12,,,,,,496382453.73,458165124.67,,,,,,,,,3667329.63,18320285.73,4109539.45,10617660.11,1502514.14,2187718.39,,4375506.22,,,,,-15977849.13,,,,4929122.23,-1297764.08,-1227810.57,,,-2449987.94,40058.9,,139.18,,-2410068.22,-4101740.52,,1691672.3,1691672.3,,1732290.28,,-40617.98,,,,,,,,,,,,,,,,,,,,1691672.3,1732290.28,-40617.98,0.01,0.01,定期报告,未审计,20250827,CNY,合并期末,2024-08-28T12:42:04,300877
20240331,251542614.53,251542614.53,,,,,,247156171.93,229298709.13,,,,,,,,,1850135.56,8685385.6,1905115.02,4714071.44,702755.18,1010537.17,,-1295193.61,,,,,-6901696.27,,,,2402343.01,-973345.4,-5469086.27,,,-7850535.94,21693.59,,,,-7828842.35,-3113103.86,,-4715738.49,-4715738.49,,-4697185.52,,-18552.97,,,,,,,,,,,,,,,,,,,,-4715738.49,-4697185.52,-18552.97,-0.04,-0.04,定期报告,未审计,20250426,CNY,合并期末,2024-04-26T11:17:04,300877
20231231,900470336.61,900470336.61,,,,,,908377563.46,838980719.36,,,,,,,,,5581897.86,29290885.25,7795652.34,22749366.84,3979041.81,5202032.58,,23987967.84,,,,,6602122.03,,,,10351987.31,-2459341.46,163506.14,,45774.43,30784789.44,177371.65,,8000.0,,30954161.09,693665.04,,30260496.05,30260496.05,,30273126.52,,-12630.47,,,,,,,,,,,,,,,,,,,,30260496.05,30273126.52,-12630.47,0.25,0.25,定期报告,是,20250426,CNY,合并期末,2024-04-19T13:37:37,300877
20230930,658411519.57,658411519.57,,,,,,665593218.03,613086731.94,,,,,,,,,4228611.11,24406796.81,5434441.39,15802215.55,2634421.23,3847102.95,,15314876.5,,,,,11252386.02,,,,8291516.34,-6155022.41,-4792883.31,,,16729174.68,58845.1,,8000.0,,16780019.78,-939461.65,,17719481.43,17719481.43,,17710347.24,,9134.19,,,,,,,,,,,,,,,,,,,,17719481.43,17710347.24,9134.19,0.15,0.15,定期报告,未审计,20241025,CNY,合并期末,2023-10-25T11:02:03,300877
20230630,430107778.59,430107778.59,,,,,,434169517.8,399059413.56,,,,,,,,,2823587.65,17011715.81,3290893.03,10471998.0,1511909.75,2503966.55,,9305221.1,,,,,5574107.03,,,,2496268.46,-4111913.98,-1143123.84,,,8058819.56,32359.6,,,,8091179.16,-1200676.3,,9291855.46,,,9278889.53,,12965.93,,,,,,,,,,,,,,,,,,,,9291855.46,9278889.53,12965.93,0.08,0.08,定期报告,未审计,20240829,CNY,合并期末,2023-08-29T14:12:09,300877
20230331,199470528.55,199470528.55,,,,,,203115420.39,185004574.4,,,,,,,,,1395643.16,9306465.0,1407696.56,5011610.24,989431.03,1192562.53,,7160706.8,,,,,4098794.22,,,,1260327.79,-2537091.35,-3671745.1,,,2666100.52,,,,,2666100.52,-962619.35,,3628719.87,,,3641911.03,,-13191.16,,,,,,,,,,,,,,,,,,,,3628719.87,3641911.03,-13191.16,0.03,0.03,定期报告,未审计,20240427,CNY,合并期末,2023-04-24T10:42:02,300877
